TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_DIF,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NIGHT,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75
201901010000,201901010030,16.701,0,0.0,0.89,0,392.1,0,2.732,1,101.502,0,0.0,0,0.628,2,-9999,-9999,-9999,0.46,-0.13,0.0,0.8,0.32,391.0,-9999,-9999,10.855,11.853,12.197,12.249,12.406,-9999,12.952,-9999,14.014,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.76733,3.0,0.2652,3,0.394451,-9999,-9999,-9999,-11.8603,3,-17.6349,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.44478,1.44978,1.46533,1.48065,-0.535579,-0.536491,-0.498266,-0.426948,2.82478,1.28016,2.81542,2.85691,0.00185246,0.00399846,0.00412339,0.00423596
201901010030,201901010100,16.498,0,0.0,1.045,0,391.5,0,2.728,1,101.577,0,0.0,0,0.789,2,-9999,-9999,-9999,0.57,-0.16,-0.03,0.9,0.32,390.4,-9999,-9999,10.845,11.848,12.193,12.245,12.402,-9999,12.948,-9999,14.011,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.85309,3.0,0.2652,3,0.394558,-9999,-9999,-9999,-11.8603,3,-17.6397,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.43624,1.44113,1.45637,1.47135,-0.544246,-0.545028,-0.507723,-0.436126,2.77158,1.2559,2.76238,2.80322,0.00217505,0.00469467,0.00484133,0.00497346
201901010100,201901010130,16.345,0,0.0,1.125,0,390.6,0,2.723,1,101.572,0,0.0,0,0.95,2,-9999,-9999,-9999,0.07,-0.17,-0.04,0.9,0.68,389.9,-9999,-9999,10.835,11.843,12.189,12.242,12.399,-9999,12.945,-9999,14.008,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.94027,3.0,0.2652,3,0.39467,-9999,-9999,-9999,-11.8603,3,-17.6439,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.4298,1.43462,1.4496,1.46435,-0.550781,-0.551466,-0.51485,-0.443044,2.73192,1.23782,2.72284,2.7632,0.00234155,0.00505398,0.00521186,0.00535408
201901010130,201901010200,16.268,0,0.0,1.08,0,390.2,0,2.718,1,101.553,0,0.0,0,1.301,2,-9999,-9999,-9999,0.22,-0.16,-0.05,0.8,0.44,389.5,-9999,-9999,10.824,11.838,12.185,12.239,12.396,-9999,12.942,-9999,14.004,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.94027,3.0,0.2652,3,0.394704,-9999,-9999,-9999,-11.8603,3,-17.6457,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.42656,1.43134,1.4462,1.46082,-0.554071,-0.554707,-0.518437,-0.446526,2.71211,1.22878,2.70308,2.7432,0.00224789,0.00485187,0.00500344,0.00513998
201901010200,201901010230,16.175,0,0.0,0.98,0,389.4,0,2.71,1,101.579,0,0.0,0,1.653,2,-9999,-9999,-9999,-0.2,-0.14,-0.04,0.9,0.46,388.9,-9999,-9999,10.814,11.833,12.182,12.235,12.393,-9999,12.939,-9999,14.001,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.94027,3.0,0.2652,3,0.394743,-9999,-9999,-9999,-11.8603,3,-17.649,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.42265,1.42737,1.44209,1.45656,-0.558045,-0.558622,-0.52277,-0.450732,2.6883,1.21793,2.67935,2.71918,0.00203977,0.00440272,0.00454027,0.00466419
201901010230,201901010300,16.11,0,0.0,0.79,0,388.9,0,2.7,1,101.588,0,0.0,0,1.877,2,-9999,-9999,-9999,-1.52,-0.13,-0.02,1.0,1.0,388.6,-9999,-9999,10.804,11.828,12.178,12.232,12.39,-9999,12.936,-9999,13.998,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.0308,3.0,0.2652,3,0.394734,-9999,-9999,-9999,-11.8603,3,-17.6487,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.41991,1.4246,1.43922,1.45359,-0.560823,-0.561359,-0.525798,-0.453672,2.67174,1.21038,2.66284,2.70247,0.00164433,0.00354927,0.00366018,0.00376012
201901010300,201901010330,15.909,0,0.0,0.755,0,387.8,0,0.0,0,101.578,0,0.0,0,2.102,2,-9999,-9999,101.35,-1.86,-0.18,-0.08,0.8,1.07,387.8,-9999,-9999,12.521,12.31,12.289,12.246,12.349,-9999,12.945,-9999,13.99,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.87695,2.0,-4.951,3,-7.36896,-9999,-9999,-9999,-9.98087,3,-14.8514,-9999,-9999,-9999,1,2.11618,3,-9999,2.11618,2.11618,2.11618,3,3,3,1.41144,1.41604,1.43033,1.44438,-0.699037,-0.704736,-0.699037,-0.683349,2.62097,1.18724,2.61222,2.65123,0.00157148,0.00339205,0.00349805,0.00359357
201901010330,201901010400,15.657,0,0.0,0.69,0,386.6,0,2.672,1,101.586,0,0.0,0,2.117,2,-9999,-9999,-9999,-2.18,-0.19,-0.11,1.0,1.06,386.8,-9999,-9999,10.783,11.818,12.17,12.225,12.383,-9999,12.929,-9999,13.992,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.2121,3.0,0.2652,3,0.394629,-9999,-9999,-9999,-11.8603,3,-17.6446,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.40082,1.40529,1.41918,1.43284,-0.580195,-0.580446,-0.546905,-0.474166,2.55823,1.15864,2.54967,2.5879,0.00143619,0.00310006,0.00319694,0.00328425
201901010400,201901010430,15.431,0,0.0,0.66,0,385.6,0,2.658,1,101.605,0,0.0,0,2.132,2,-9999,-9999,-9999,-2.04,-0.2,-0.12,0.8,0.86,385.9,-9999,-9999,10.773,11.813,12.167,12.221,12.38,-9999,12.926,-9999,13.989,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.3025,3.0,0.2652,3,0.394645,-9999,-9999,-9999,-11.8603,3,-17.6448,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.39129,1.39564,1.40918,1.42248,-0.589867,-0.589976,-0.557435,-0.484393,2.50282,1.13338,2.49442,2.53196,0.00137375,0.0029653,0.00305797,0.00314148
201901010430,201901010500,15.339,0,0.0,0.96,0,385.3,0,2.643,1,101.627,0,0.0,0,2.155,2,-9999,-9999,-9999,-1.24,-0.2,-0.15,0.8,0.56,385.7,-9999,-9999,10.763,11.808,12.163,12.218,12.377,-9999,12.923,-9999,13.986,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.393,3.0,0.2652,3,0.394645,-9999,-9999,-9999,-11.8603,3,-17.6448,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.38741,1.39172,1.40511,1.41827,-0.593805,-0.593857,-0.561722,-0.488556,2.48049,1.12321,2.47216,2.50943,0.00199815,0.00431288,0.00444763,0.00456903
201901010500,201901010530,15.248,0,0.0,1.06,0,384.9,0,2.629,1,101.66,0,0.0,0,2.177,2,-9999,-9999,-9999,-1.18,-0.18,-0.14,0.9,0.5,385.4,-9999,-9999,10.753,11.803,12.159,12.214,12.373,-9999,12.919,-9999,13.983,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.393,3.0,0.2652,3,0.394653,-9999,-9999,-9999,-11.8603,3,-17.6448,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.38357,1.38783,1.40108,1.4141,-0.597701,-0.597701,-0.565962,-0.492675,2.45854,1.11321,2.45027,2.48727,0.00220627,0.00476204,0.00491081,0.00504483
201901010530,201901010600,15.133,0,0.0,1.005,0,384.4,0,2.619,1,101.703,0,0.0,0,1.942,2,-9999,-9999,-9999,-1.19,-0.19,-0.16,0.8,0.4,385.0,-9999,-9999,10.743,11.798,12.155,12.211,12.37,-9999,12.916,-9999,13.98,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.4811,3.0,0.2652,3,0.394658,-9999,-9999,-9999,-11.8603,3,-17.6448,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.37872,1.38292,1.39599,1.40883,-0.602626,-0.602626,-0.57132,-0.49788,2.43098,1.10065,2.42279,2.45945,0.0020918,0.00451501,0.00465606,0.00478314
201901010600,201901010630,15.03,0,0.0,1.075,0,384.0,0,2.61,1,101.741,0,0.0,0,1.706,2,-9999,-9999,-9999,-1.23,-0.18,-0.16,0.9,0.38,384.7,-9999,-9999,10.732,11.793,12.151,12.207,12.367,-9999,12.913,-9999,13.977,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.5679,3.0,0.2652,3,0.394658,-9999,-9999,-9999,-11.8603,3,-17.6448,-9999,-9999,-9999,1,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.37437,1.37852,1.39143,1.40411,-0.607037,-0.607037,-0.576119,-0.502542,2.40647,1.08948,2.39836,2.43471,0.00223749,0.00482941,0.00498028,0.00511619
201901010630,201901010700,14.877,0,0.449794,1.345,0,383.2,0,2.602,1,101.765,0,0.0,0,1.794,2,-9999,-9999,-9999,-1.26,0.43,-0.13,1.1,0.55,384.1,-9999,-9999,10.723,11.788,12.147,12.204,12.363,-9999,12.91,-9999,13.974,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.6521,3.0,0.2652,3,0.394653,-9999,-9999,-9999,-11.8603,3,-17.6459,-9999,-9999,-9999,0,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.36791,1.37198,1.38465,1.3971,-0.613592,-0.613592,-0.583248,-0.509468,2.37037,1.07304,2.36237,2.39827,0.00279941,0.00604203,0.00623073,0.00640069
201901010700,201901010730,14.724,0,79.7576,5.515,0,382.3,0,2.631,1,101.83,0,0.0,0,1.881,2,-9999,-9999,-9999,2.77,10.09,0.41,4.8,0.96,383.5,-9999,-9999,10.713,11.783,12.144,12.201,12.361,-9999,12.907,-9999,13.972,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.7322,3.0,0.2652,3,0.394648,-9999,-9999,-9999,-11.8603,3,-17.6469,-9999,-9999,-9999,0,1.98656,3,-9999,1.90213,1.98127,2.0031,3,3,3,1.36145,1.36545,1.37788,1.39009,-0.620148,-0.620148,-0.590375,-0.516394,2.33464,1.05676,2.32674,2.36219,0.0114753,0.0247524,0.0255226,0.0262137
201901010730,201901010800,14.573,0,211.8,14.885,0,382.0,0,2.691,1,101.842,0,0.0,0,1.925,2,-9999,-9999,-9999,12.55,31.32,1.68,13.3,1.42,383.2,-9999,-9999,10.721,11.782,12.139,12.196,12.355,-9999,12.902,-9999,13.967,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.6822,3.0,0.280689,3,0.417691,-9999,-9999,-9999,-11.6476,3,-17.3314,-9999,-9999,-9999,0,1.98656,3,-9999,1.92457,1.98656,2.00566,3,3,3,1.35507,1.35899,1.37119,1.38317,-0.626619,-0.650589,-0.59741,-0.52323,2.29973,1.04086,2.29194,2.32695,0.0309514,0.0666729,0.0687298,0.0705601
201901010800,201901010830,14.476,0,335.085,54.765,0,381.9,0,3.331,1,101.877,0,0.0,0,1.969,2,-9999,-9999,-9999,52.19,116.63,6.47,51.0,4.44,383.1,-9999,-9999,11.776,12.113,12.214,12.236,12.371,-9999,12.92,-9999,13.981,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.27926,3.0,4.95431,3,7.37248,-9999,-9999,-9999,-3.5098,3,-5.22282,-9999,-9999,-9999,0,3.19661,3,-9999,3.17664,3.19661,3.54996,3,3,3,1.35097,1.35485,1.3669,1.37873,-1.84083,-2.16533,-1.84705,-1.82567,2.27749,1.03073,2.26976,2.30449,0.113559,0.243228,0.250462,0.256662
201901010830,201901010900,14.499,0,447.502,92.07,0,382.6,0,0.424,0,101.908,0,0.0,0,1.734,2,-9999,-9999,97.43,89.58,199.1,11.29,85.9,7.16,383.7,-9999,-9999,12.839,12.499,12.327,12.262,12.364,-9999,12.942,-9999,13.989,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.8285,2.0,4.16933,3,6.20436,-9999,-9999,-9999,15.3933,3,22.9076,-9999,-9999,-9999,0,1.93967,3,-9999,1.93967,1.93967,2.0895,3,3,3,1.35194,1.35583,1.36791,1.37978,-0.582902,-0.703797,-0.583841,-0.569639,2.28275,1.03312,2.27501,2.3098,0.190418,0.405699,0.417352,0.426967
201901010900,201901010930,14.629,0,547.127,113.175,0,383.4,0,1.076,0,101.969,0,0.0,0,1.498,2,-9999,-9999,93.54,110.81,251.45,14.39,105.4,8.84,384.6,-9999,-9999,12.948,12.496,12.306,12.257,12.368,-9999,12.939,-9999,13.989,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.522,2.0,9.417,3,14.0177,-9999,-9999,-9999,41.2877,3,61.4604,-9999,-9999,-9999,0,2.27225,3,-9999,2.27225,2.27225,2.27225,3,3,3,1.35744,1.36139,1.37367,1.38574,-0.909909,-0.914813,-0.909244,-0.886923,2.31264,1.04674,2.3048,2.33998,0.233723,0.496491,0.51047,0.521742
201901010930,201901011000,14.534,0,632.257,73.03,0,382.6,0,1.061,0,101.982,0,0.0,0,1.316,2,-9999,-9999,93.59,72.06,172.62,9.77,66.0,5.8,384.0,-9999,-9999,13.229,12.655,12.343,12.258,12.346,-9999,12.959,-9999,13.996,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.062,2.0,4.56509,3,6.79659,-9999,-9999,-9999,7.19789,3,10.7165,-9999,-9999,-9999,0,1.57568,3,-9999,1.57568,1.8059,2.04713,3,3,3,1.35342,1.35733,1.36946,1.38139,-0.217412,-0.665743,-0.446974,-0.218355,2.29077,1.03678,2.283,2.3179,0.15124,0.323096,0.332544,0.340494
201901011000,201901011030,14.367,0,701.435,111.975,0,382.0,0,1.105,0,101.958,0,0.0,0,1.134,2,-9999,-9999,93.25,110.09,255.34,14.6,102.9,8.76,383.9,-9999,-9999,12.724,12.388,12.276,12.245,12.367,-9999,12.935,-9999,13.991,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.5353,2.0,12.051,3,17.9466,-9999,-9999,-9999,31.0107,3,46.1818,-9999,-9999,-9999,0,2.27225,3,-9999,2.27225,2.27225,2.27225,3,3,3,1.34637,1.35019,1.36207,1.37374,-0.921141,-0.925885,-0.920497,-0.898913,2.25267,1.01942,2.24502,2.27943,0.231264,0.491351,0.5052,0.516383
201901011030,201901011100,14.451,0,753.477,174.06,0,382.7,0,1.352,0,101.961,0,0.0,0,1.069,2,-9999,-9999,91.79,169.61,381.34,21.95,162.2,13.61,384.7,-9999,-9999,12.525,12.294,12.259,12.246,12.375,-9999,12.924,-9999,13.988,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.1286,2.0,34.6337,3,51.5803,-9999,-9999,-9999,58.2673,3,86.7781,-9999,-9999,-9999,0,6.94598,3,-9999,6.94598,6.94598,6.94598,3,3,3,1.34992,1.35378,1.36579,1.37758,-5.59127,-5.5922,-5.58019,-5.5684,2.27178,1.02813,2.26407,2.29873,0.357943,0.753969,0.773985,0.78899
201901011100,201901011130,14.79,0,787.493,172.245,0,385.6,0,1.779,0,101.937,0,0.0,0,1.003,2,-9999,-9999,89.43,167.81,377.54,22.19,161.1,12.88,386.6,-9999,-9999,13.067,12.513,12.31,12.264,12.387,-9999,12.927,-9999,13.985,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.1783,2.0,40.0117,3,59.5823,-9999,-9999,-9999,52.5252,3,78.2163,-9999,-9999,-9999,0,5.79346,3,-9999,5.79346,5.79346,5.79346,3,3,3,1.36424,1.36827,1.3808,1.39312,-4.42422,-4.42519,-4.41266,-4.40034,2.35001,1.06376,2.34207,2.37771,0.354255,0.746388,0.766237,0.781153
201901011130,201901011200,14.663,0,802.9,134.195,0,383.5,0,1.647,0,101.897,0,0.0,0,1.161,2,-9999,-9999,90.13,131.11,298.96,17.76,124.1,10.78,385.7,-9999,-9999,12.697,12.284,12.211,12.219,12.361,-9999,12.931,-9999,13.996,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.8215,2.0,30.6235,3,45.5802,-9999,-9999,-9999,41.153,3,61.2524,-9999,-9999,-9999,0,3.15357,3,-9999,3.15357,3.15357,3.47813,3,3,3,1.35887,1.36284,1.37518,1.3873,-1.78977,-1.96667,-1.79073,-1.77623,2.32049,1.05031,2.31264,2.34791,0.276728,0.586123,0.602297,0.61503
201901011200,201901011230,14.837,0,799.435,253.405,0,385.5,0,1.907,0,101.862,0,0.0,0,1.319,2,-9999,-9999,88.7,245.88,542.07,32.31,239.1,19.93,387.4,-9999,-9999,11.997,11.363,10.957,10.893,10.951,-9999,11.555,-9999,12.703,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.28883,3.0,21.715,3,32.3102,-9999,-9999,-9999,67.319,3,100.165,-9999,-9999,-9999,0,4.6568,3,-9999,4.6568,4.6568,4.6568,3,3,3,1.36622,1.37028,1.38288,1.39527,-3.28555,-3.28652,-3.27392,-3.26153,2.361,1.06877,2.35302,2.3888,0.518262,1.07993,1.09064,1.1204
201901011230,201901011300,15.454,0,777.157,409.56,0,390.9,0,2.591,0,101.86,0,0.0,0,1.416,2,-9999,-9999,85.25,391.77,849.62,52.26,370.8,31.95,391.8,-9999,-9999,12.899,12.28,12.211,12.229,12.376,-9999,12.918,-9999,13.993,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.5678,2.0,16.513,3,24.5598,-9999,-9999,-9999,147.561,3,219.467,-9999,-9999,-9999,0,-0.0883333,3,-9999,-0.0883333,-0.0883333,-0.0883333,3,3,3,1.39226,1.39662,1.4102,1.42354,1.48601,1.48496,1.49853,1.51187,2.50842,1.13594,2.5,2.53762,0.82871,1.13003,1.6988,1.74339
201901011300,201901011330,15.752,0,736.448,312.39,0,389.5,0,3.031,0,101.847,0,0.0,0,1.513,2,-9999,-9999,83.07,297.21,651.71,40.01,285.0,24.37,392.5,-9999,-9999,12.18,11.473,11.113,11.042,11.132,-9999,11.717,-9999,12.86,3,3,3,3,3,-9999,3,-9999,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.6919,3.0,39.6248,3,58.9154,-9999,-9999,-9999,98.9488,3,147.12,-9999,-9999,-9999,0,4.67338,3,-9999,4.67338,4.67338,4.67338,3,3,3,1.40483,1.40934,1.42338,1.43719,-3.26295,-3.26404,-3.25,-3.23619,2.58177,1.16936,2.57313,2.61165,0.636311,1.11246,1.32254,1.36115
201901011330,201901011400,15.844,0,678.003,184.985,0,387.3,0,3.029,0,101.84,0,0.0,0,1.541,2,-9999,-9999,83.18,175.12,388.28,23.46,174.8,15.15,391.2,-9999,-9999,13.367,12.69,12.375,12.291,12.396,-9999,12.928,-9999,13.981,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.9377,2.0,45.9103,3,68.27,-9999,-9999,-9999,52.5375,3,78.1249,-9999,-9999,-9999,0,5.83357,3,-9999,5.83357,5.83357,5.83357,3,3,3,1.40871,1.41326,1.42745,1.4414,-4.41921,-4.42031,-4.40612,-4.39217,2.60469,1.17982,2.59599,2.63479,0.380122,0.799485,0.820482,0.836
201901011400,201901011430,16.01,0,602.824,204.505,0,386.4,0,3.371,0,101.836,0,0.0,0,1.568,2,-9999,-9999,81.48,190.14,416.63,25.43,193.4,17.07,391.6,-9999,-9999,13.367,12.69,12.375,12.291,12.396,-9999,12.928,-9999,13.981,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.9377,2.0,52.7513,3,78.4457,-9999,-9999,-9999,52.8809,3,78.6384,-9999,-9999,-9999,0,5.83357,3,-9999,5.83357,5.83357,5.83357,3,3,3,1.4157,1.42034,1.43479,1.44901,-4.41211,-4.41323,-4.39878,-4.38456,2.6464,1.19883,2.63758,2.67689,0.419666,0.880301,0.902977,0.919297
201901011430,201901011500,16.233,0,512.196,137.505,0,386.2,0,3.64,0,101.845,0,0.0,0,1.549,2,-9999,-9999,80.28,126.06,285.6,17.37,131.0,11.55,391.7,-9999,-9999,13.182,12.494,12.268,12.243,12.386,-9999,12.929,-9999,13.991,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.6675,2.0,37.3977,3,55.6124,-9999,-9999,-9999,44.3495,3,65.9505,-9999,-9999,-9999,0,5.04686,3,-9999,5.04686,5.04686,5.04686,3,3,3,1.42509,1.42985,1.44465,1.45922,-3.61587,-3.61701,-3.60221,-3.58764,2.70313,1.22469,2.69414,2.73414,0.283488,0.600165,0.616674,0.62962
201901011500,201901011530,16.306,0,407.67,120.59,0,383.9,0,3.759,0,101.883,0,0.0,0,1.531,2,-9999,-9999,79.73,106.3,245.13,14.89,117.0,9.88,391.6,-9999,-9999,13.282,12.676,12.363,12.275,12.373,-9999,12.947,-9999,13.987,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.522,2.0,19.2937,3,28.6902,-9999,-9999,-9999,42.4788,3,63.1672,-9999,-9999,-9999,0,5.1775,3,-9999,5.1775,5.1775,5.1775,3,3,3,1.42816,1.43296,1.44788,1.46256,-3.74339,-3.74454,-3.72962,-3.71494,2.72187,1.23324,2.71282,2.75306,0.248908,0.5282,0.542966,0.554775
201901011530,201901011600,16.235,0,291.034,56.79,0,376.6,0,3.528,0,101.91,0,0.0,0,1.494,2,-9999,-9999,80.89,39.14,115.67,7.03,54.8,5.24,390.4,-9999,-9999,13.205,12.638,12.367,12.296,12.371,-9999,12.943,-9999,13.976,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.6958,2.0,5.1374,3,7.63997,-9999,-9999,-9999,7.0488,3,10.4818,-9999,-9999,-9999,0,2.44167,3,-9999,2.5705,2.5705,2.8425,3,3,3,1.42517,1.42993,1.44474,1.45931,-1.01059,-1.38319,-1.13953,-1.12316,2.70364,1.22492,2.69465,2.73466,0.117742,0.252113,0.259597,0.265999
