"TOA5","Hangar","CR800","22390","CR800.Std.24","CPU:temp_rh_draft3.cr8","51088","Test2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","Current","Tair","RelHum","Jct_T","Tdew","Peltier_status","Pump_status","fail_flag"
"TS","RN","","","A","deg C","percent","deg C","C","","",""
"","","Min","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-29 20:45:00",273,12.22,40.03,-3.316,38.94,16.68,10.56,9.5,792,1,0
"2024-07-29 20:50:00",274,12.22,40.16,0.119,38.97,16.34,11.73,9.49,795,1,0
"2024-07-29 20:55:00",275,12.22,40.3,0.169,39.33,17.67,13.93,10.94,798,1,0
"2024-07-29 21:00:00",276,12.22,40.44,0.293,39.46,16.24,14.18,9.4,801,1,0
"2024-07-29 21:05:00",277,12.22,40.58,-3.357,39.32,15.55,10.61,8.95,803,1,0
"2024-07-29 21:10:00",278,12.23,40.58,0.221,39.46,17.09,11.95,8.03,806,1,0
"2024-07-29 21:15:00",279,12.23,40.58,0.133,39.24,16.71,13,7.485,809,1,0
"2024-07-29 21:20:00",280,12.23,40.63,"NAN",39.34,16.34,14.45,9.11,812,1,0
"2024-07-29 21:25:00",281,12.23,40.58,0.371,39.37,15.35,13.84,8.56,815,1,0
"2024-07-29 21:30:00",282,12.23,40.49,-3.343,39.17,17.36,12.49,10.5,817,1,0
"2024-07-29 21:35:00",283,12.23,40.44,-3.357,39.09,16.61,11.91,9.43,820,1,0
"2024-07-29 21:40:00",284,12.23,40.35,-3.261,38.76,16.92,11.67,7.88,823,1,0
"2024-07-29 21:45:00",285,12.23,40.21,-3.334,38.52,15.96,11.09,8.63,826,1,0
"2024-07-29 21:50:00",286,12.23,40.07,-3.311,38.6,17.53,12.53,9.8,829,1,0
"2024-07-29 21:55:00",287,12.23,39.94,0.345,38.35,17.3,14.13,8.56,833,1,0
"2024-07-29 22:00:00",288,12.23,39.89,0.264,38.13,17.36,14.18,9.03,836,1,0
"2024-07-29 22:05:00",289,12.23,39.85,0.27,38.2,18.22,13.75,10.4,839,1,0
"2024-07-29 22:10:00",290,12.23,39.85,"NAN",38.28,18.15,13.02,10.32,842,1,0
"2024-07-29 22:15:00",291,12.24,39.8,0.262,38.15,17.54,12.99,9.29,845,1,0
"2024-07-29 22:20:00",292,12.24,39.66,0.264,38,16.99,13.15,8.98,848,1,0
"2024-07-29 22:25:00",293,12.24,39.44,0.26,37.78,18.25,12.12,9.53,851,1,0
"2024-07-29 22:30:00",294,12.24,39.17,0.248,36.94,18.6,12.13,9.28,854,1,0
"2024-07-29 22:35:00",295,12.23,38.82,0.277,36.29,18.9,11.64,9.16,857,1,0
"2024-07-29 22:40:00",296,12.23,38.38,-3.27,36.14,19.18,10.22,8.99,860,1,0
"2024-07-29 22:45:00",297,12.23,37.91,-3.274,35.88,19.62,11.26,9,863,1,0
"2024-07-29 22:50:00",298,12.23,37.48,0.504,35.48,20,13.71,8.97,867,1,0
"2024-07-29 22:55:00",299,12.23,37.06,0.367,35.37,20.65,13.92,9.2,870,1,0
"2024-07-29 23:00:00",300,12.23,36.73,0.318,35.03,22.08,13.01,10.54,873,1,0
"2024-07-29 23:05:00",301,12.23,36.44,0.317,34.81,21.3,12.83,9.27,876,1,0
"2024-07-29 23:10:00",302,12.23,36.28,0.302,34.76,22.43,10.68,10.66,879,1,0
"2024-07-29 23:15:00",303,12.23,36.16,-3.27,34.68,21.54,10.83,10.19,882,1,0
"2024-07-29 23:20:00",304,12.23,36.12,-3.247,34.96,20.92,12.53,9.59,885,1,0
"2024-07-29 23:25:00",305,12.23,36.08,0.48,35.14,20.82,14.04,9.55,889,1,0
"2024-07-29 23:30:00",306,12.23,36.08,0.324,35.19,21.44,13.5,9.95,892,1,0
"2024-07-29 23:35:00",307,12.23,36.08,"NAN",35.24,22.02,12.1,10.47,895,1,0
"2024-07-29 23:40:00",308,12.23,36.08,0.282,35.28,20.99,10.72,9.45,898,1,0
"2024-07-29 23:45:00",309,12.23,36.04,-3.288,35.23,20.58,10.34,9.6,901,1,0
"2024-07-29 23:50:00",310,12.23,36.04,-3.265,35.25,21.13,11.89,9.49,904,1,0
"2024-07-29 23:55:00",311,12.23,36.04,-3.297,35.09,22.77,13.22,11.2,908,1,0
"2024-07-30 00:00:00",312,12.23,35.96,0.374,35.01,21.23,14.04,8.69,911,1,0
"2024-07-30 00:05:00",313,12.23,35.92,"NAN",35.13,21.98,12.91,10.36,914,1,0
"2024-07-30 00:10:00",314,12.22,35.84,0.318,35.17,20.85,11.43,9.63,917,1,0
"2024-07-30 00:15:00",315,12.22,35.71,0.339,35,21.61,10.7,9.82,920,1,0
"2024-07-30 00:20:00",316,12.22,35.59,-3.261,34.67,22.53,11.88,10.7,923,1,0
"2024-07-30 00:25:00",317,12.22,35.44,0.449,34.51,21.47,14.38,9.64,927,1,0
"2024-07-30 00:30:00",318,12.22,35.32,0.422,33.8,22.12,13.33,8.61,930,1,0
"2024-07-30 00:35:00",319,12.22,35.16,0.379,33.44,22.43,12.02,9.53,933,1,0
"2024-07-30 00:40:00",320,12.22,35,0.309,33.52,22.5,10.6,10.05,936,1,0
"2024-07-30 00:45:00",321,12.22,34.88,-3.187,33.48,22.74,10.45,9.56,939,1,0
"2024-07-30 00:50:00",322,12.22,34.73,-3.224,33.49,22.57,10.27,9.4,942,1,0
"2024-07-30 00:55:00",323,12.22,34.58,-3.284,33.45,22.7,11.57,9.29,945,1,0
"2024-07-30 01:00:00",324,12.22,34.38,-3.27,33.28,22.74,13.33,9.12,949,1,0
"2024-07-30 01:05:00",325,12.22,34.19,0.433,33.08,23.18,13.85,9.26,952,1,0
"2024-07-30 01:10:00",326,12.22,34,0.403,32.96,23.87,11.73,9.52,955,1,0
"2024-07-30 01:15:00",327,12.22,33.81,-3.247,32.86,24.17,10.2,8.71,958,1,0
"2024-07-30 01:20:00",328,12.22,33.62,-3.326,32.84,24.21,10.29,9.62,961,1,0
"2024-07-30 01:25:00",329,12.22,33.4,-3.197,32.74,24.76,10.17,10.21,964,1,0
"2024-07-30 01:30:00",330,12.22,33.21,-3.303,32.43,24.76,11.64,10.04,967,1,0
"2024-07-30 01:35:00",331,12.21,33.03,0.544,32.03,25.44,14.26,10.19,971,1,0
"2024-07-30 01:40:00",332,12.21,32.84,0.545,31.7,25.44,14.08,10.05,974,1,0
"2024-07-30 01:45:00",333,12.21,32.7,0.44,31.34,25.34,12.21,8.61,977,1,0
"2024-07-30 01:50:00",334,12.21,32.55,-3.266,31.12,25.58,10.46,8.67,980,1,0
"2024-07-30 01:55:00",335,12.21,32.4,-3.28,30.86,25.44,11.3,9.34,983,1,0
"2024-07-30 02:00:00",336,12.21,32.26,-3.266,30.65,25.31,12.85,8.42,986,1,0
"2024-07-30 02:05:00",337,12.21,32.15,0.59,30.56,25.99,14.18,8.64,990,1,0
"2024-07-30 02:10:00",338,12.21,32.01,0.551,30.63,25.99,13.47,8.56,993,1,0
"2024-07-30 02:15:00",339,12.21,31.9,0.526,30.61,26.64,12.55,8.6,996,1,0
"2024-07-30 02:20:00",340,12.21,31.76,-3.284,30.63,26.57,10.28,9.4,999,1,0
"2024-07-30 02:25:00",341,12.21,31.62,-3.22,30.55,26.13,10.63,9.79,1002,1,0
"2024-07-30 02:30:00",342,12.21,31.55,-3.252,30.62,26.88,11.8,10.33,1005,1,0
"2024-07-30 02:35:00",343,12.21,31.47,0.66,30.57,26.64,13.67,9.36,1009,1,0
"2024-07-30 02:40:00",344,12.21,31.4,0.538,30.62,27.77,13.55,10.44,1012,1,0
"2024-07-30 02:45:00",345,12.21,31.33,0.511,30.71,27.33,11.84,9.65,1015,1,0
"2024-07-30 02:50:00",346,12.21,31.26,-3.262,30.76,27.29,10.24,9.8,1018,1,0
"2024-07-30 02:55:00",347,12.21,31.19,-3.275,30.61,27.26,10.47,9.87,1021,1,0
"2024-07-30 03:00:00",348,12.21,31.16,-3.248,30.78,27.15,11.97,9.7,1024,1,0
"2024-07-30 03:05:00",349,12.21,31.09,0.674,30.77,27.22,13.87,9.56,1028,1,0
"2024-07-30 03:10:00",350,12.21,31.02,0.541,30.8,27.81,13.46,10.55,1031,1,0
"2024-07-30 03:15:00",351,12.21,30.95,0.482,30.58,27.26,11.66,9.55,1034,1,0
"2024-07-30 03:20:00",352,12.2,30.88,0.481,30.45,27.98,10.55,9.97,1037,1,0
"2024-07-30 03:25:00",353,12.2,30.81,-3.236,30.53,27.98,10.08,10.38,1040,1,0
"2024-07-30 03:30:00",354,12.2,30.74,-3.266,30.38,27.09,12.77,9.64,1043,1,0
"2024-07-30 03:35:00",355,12.2,30.64,-3.229,30.23,27.94,13.4,10.04,1047,1,0
"2024-07-30 03:40:00",356,12.2,30.6,0.58,29.94,29.41,13.22,10.81,1050,1,0
"2024-07-30 03:45:00",357,12.2,30.53,0.515,30.13,28.56,12.5,9.76,1053,1,0
"2024-07-30 03:50:00",358,12.2,30.46,0.44,29.91,29.69,10.58,10.87,1056,1,0
"2024-07-30 03:55:00",359,12.2,30.4,0.484,29.76,28.94,10.43,9.69,1059,1,0
"2024-07-30 04:00:00",360,12.21,30.33,-3.156,29.96,29.59,9.99,10.7,1062,1,0
"2024-07-30 04:05:00",361,12.21,30.29,-3.255,29.89,29.62,9.78,10.69,1065,1,0
"2024-07-30 04:10:00",362,12.21,30.22,-3.216,29.74,28.46,10.84,9.3,1068,1,0
"2024-07-30 04:15:00",363,12.21,30.19,-3.216,29.51,29.35,10.89,10.22,1071,1,0
"2024-07-30 04:20:00",364,12.21,30.12,-3.303,29.67,28.63,12.14,9.8,1074,1,0
"2024-07-30 04:25:00",365,12.21,30.09,-3.229,29.76,29.07,12.45,8.39,1077,1,0
"2024-07-30 04:30:00",366,12.2,30.05,-3.193,29.81,29.35,12.42,10.49,1080,1,0
"2024-07-30 04:35:00",367,12.2,30.05,-3.303,29.84,28.25,12.44,9.37,1083,1,0
"2024-07-30 04:40:00",368,12.2,30.02,-3.216,29.35,28.7,12.51,9.42,1086,1,0
"2024-07-30 04:45:00",369,12.2,29.99,0.685,29.31,29.31,13.82,10.5,1090,1,0
"2024-07-30 04:50:00",370,12.2,29.95,0.662,29.61,28.12,13.68,9.27,1093,1,0
"2024-07-30 04:55:00",371,12.2,29.95,0.626,29.67,28.08,13.51,9.63,1096,1,0
"2024-07-30 05:00:00",372,12.2,29.92,0.62,29.55,29.96,13.23,10.71,1099,1,0
"2024-07-30 05:05:00",373,12.2,29.85,0.556,29.23,29.18,11.43,8.85,1102,1,0
"2024-07-30 05:10:00",374,12.2,29.82,-3.202,29.27,29.25,10.01,9.65,1105,1,0
"2024-07-30 05:15:00",375,12.2,29.78,-3.243,29.32,29.04,10.16,8.63,1108,1,0
"2024-07-30 05:20:00",376,12.2,29.75,-3.197,29.31,29.04,11.12,9.72,1111,1,0
"2024-07-30 05:25:00",377,12.2,29.72,-3.17,29.05,28.29,12.52,6.607,1114,1,0
"2024-07-30 05:30:00",378,12.2,29.62,0.612,28.86,28.97,13.69,8.54,1118,1,0
"2024-07-30 05:35:00",379,12.2,29.58,0.541,28.81,29.59,11.71,8.79,1121,1,0
"2024-07-30 05:40:00",380,12.2,29.55,-3.252,28.8,29.49,10.15,8.71,1124,1,0
"2024-07-30 05:45:00",381,12.2,29.48,-3.202,28.6,28.9,10.53,9.59,1127,1,0
"2024-07-30 05:50:00",382,12.2,29.45,-3.202,28.62,28.9,12.46,9.59,1130,1,0
"2024-07-30 05:55:00",383,12.2,29.42,-3.188,28.67,29.31,13.41,8.54,1134,1,0
"2024-07-30 06:00:00",384,12.2,29.35,0.672,28.62,29.49,13.87,9.3,1137,1,0
"2024-07-30 06:05:00",385,12.19,29.32,0.556,28.59,29.72,13.36,9.48,1140,1,0
"2024-07-30 06:10:00",386,12.2,29.28,0.616,28.54,29.96,12.32,9.51,1143,1,0
"2024-07-30 06:15:00",387,12.19,29.25,0.553,28.44,30.58,11.1,9.66,1146,1,0
"2024-07-30 06:20:00",388,12.2,29.22,-3.206,28.35,30.61,10.29,9.47,1149,1,0
"2024-07-30 06:25:00",389,12.19,29.18,-3.206,28.47,30.55,9.91,9.62,1152,1,0
"2024-07-30 06:30:00",390,12.19,29.18,-3.243,28.38,30.37,10.41,9.38,1155,1,0
"2024-07-30 06:35:00",391,12.19,29.15,-3.179,28.35,30.27,12,9.33,1158,1,0
"2024-07-30 06:40:00",392,12.19,29.12,-3.28,28.47,30.07,12.77,9.23,1161,1,0
"2024-07-30 06:45:00",393,12.19,29.08,0.685,28.33,30.44,13.85,9.51,1165,1,0
"2024-07-30 06:50:00",394,12.19,29.08,0.579,28.44,30.85,12.72,9.59,1168,1,0
"2024-07-30 06:55:00",395,12.19,29.05,0.502,28.52,31.02,10.95,9.82,1171,1,0
"2024-07-30 07:00:00",396,12.19,29.02,-3.252,28.53,31.06,9.94,9.63,1174,1,0
"2024-07-30 07:05:00",397,12.19,28.99,-3.206,28.38,30.92,10.85,9.53,1177,1,0
"2024-07-30 07:10:00",398,12.19,28.95,-3.234,28.44,30.75,12.37,9.39,1180,1,0
"2024-07-30 07:15:00",399,12.19,28.92,0.751,28.35,30.82,13.76,9.48,1184,1,0
"2024-07-30 07:20:00",400,12.19,28.92,0.673,28.56,30.58,14,9.46,1187,1,0
"2024-07-30 07:25:00",401,12.19,28.89,0.63,28.53,30.89,13.76,9.63,1190,1,0
"2024-07-30 07:30:00",402,12.19,28.89,0.607,28.52,31.3,12.29,10.39,1193,1,0
"2024-07-30 07:35:00",403,12.19,28.85,-3.239,28.55,31.02,10.01,9.7,1196,1,0
"2024-07-30 07:40:00",404,12.19,28.85,-3.211,28.53,30.89,10.59,9.55,1199,1,0
"2024-07-30 07:45:00",405,12.19,28.82,-3.211,28.42,30.72,11.93,9.37,1202,1,0
"2024-07-30 07:50:00",406,12.19,28.82,-3.156,28.46,30.82,13.46,9.36,1206,1,0
"2024-07-30 07:55:00",407,12.19,28.82,0.714,28.51,30.72,13.91,9.34,1209,1,0
"2024-07-30 08:00:00",408,12.19,28.79,0.581,28.54,31.09,11.89,9.82,1212,1,0
"2024-07-30 08:05:00",409,12.19,28.79,-3.216,28.61,31.43,10.28,9.57,1215,1,0
"2024-07-30 08:10:00",410,12.19,28.79,-3.16,28.4,31.13,10.21,9.66,1218,1,0
"2024-07-30 08:15:00",411,12.19,28.76,-3.193,28.42,30.85,11.48,9.65,1221,1,0
"2024-07-30 08:20:00",412,12.19,28.76,-3.211,28.38,30.75,12.96,9.39,1224,1,0
"2024-07-30 08:25:00",413,12.19,28.72,0.709,28.41,30.92,13.8,9.62,1228,1,0
"2024-07-30 08:30:00",414,12.19,28.72,0.627,28.27,30.89,12.72,7.388,1231,1,0
"2024-07-30 08:35:00",415,12.19,28.72,0.542,28.4,31.74,10.87,10.46,1234,1,0
"2024-07-30 08:40:00",416,12.19,28.69,-3.271,28.36,31.26,9.88,9.75,1237,1,0
"2024-07-30 08:45:00",417,12.19,28.69,-3.206,28.28,31.37,10.88,10.22,1240,1,0
"2024-07-30 08:50:00",418,12.19,28.66,-3.174,27.97,31.06,12.22,9.45,1243,1,0
"2024-07-30 08:55:00",419,12.19,28.62,0.738,28.03,31.09,13.54,9.41,1247,1,0
"2024-07-30 09:00:00",420,12.19,28.59,0.648,28.15,32.15,13.14,10.59,1250,1,0
"2024-07-30 09:05:00",421,12.19,28.59,0.534,28.24,31.85,11.45,10.39,1253,1,0
"2024-07-30 09:10:00",422,12.19,28.56,-3.206,27.95,31.74,9.87,10.31,1256,1,0
"2024-07-30 09:15:00",423,12.19,28.53,-3.225,28.1,31.26,10.35,8.07,1259,1,0
"2024-07-30 09:20:00",424,12.19,28.53,-3.243,28.29,30.96,11.74,9.49,1262,1,0
"2024-07-30 09:25:00",425,12.19,28.49,-3.179,27.97,31.78,13.16,10.38,1266,1,0
"2024-07-30 09:30:00",426,12.19,28.49,0.638,28.05,30.82,13.51,9.42,1269,1,0
"2024-07-30 09:35:00",427,12.19,28.46,0.581,28.13,31.54,11.94,10.27,1272,1,0
"2024-07-30 09:40:00",428,12.19,28.46,0.504,28.09,31.67,10.65,9.39,1275,1,0
"2024-07-30 09:45:00",429,12.19,28.43,-3.216,28.09,31.54,9.64,9.56,1278,1,0
"2024-07-30 09:50:00",430,12.19,28.43,-3.22,28.2,31.2,10.56,9.25,1281,1,0
"2024-07-30 09:55:00",431,12.19,28.4,-3.252,28.18,31.4,11.55,9.94,1284,1,0
"2024-07-30 10:00:00",432,12.18,28.33,-3.234,27.77,30.48,12.54,6.486,1287,1,0
"2024-07-30 10:05:00",433,12.19,28.3,-3.188,27.92,31.64,13.41,10.02,1291,1,0
"2024-07-30 10:10:00",434,12.18,28.27,0.771,27.89,31.47,13.81,9.38,1294,1,0
"2024-07-30 10:15:00",435,12.18,28.27,0.608,27.88,31.78,13.46,9.94,1297,1,0
"2024-07-30 10:20:00",436,12.18,28.2,0.576,27.64,32.94,13.28,10.6,1300,1,0
"2024-07-30 10:25:00",437,12.18,28.17,0.599,27.52,32.02,11.77,8.75,1303,1,0
"2024-07-30 10:30:00",438,12.18,28.14,0.491,27.57,32.5,11.35,9.44,1306,1,0
"2024-07-30 10:35:00",439,12.18,28.14,-3.252,27.69,32.77,9.92,10.37,1309,1,0
"2024-07-30 10:40:00",440,12.18,28.1,-3.183,27.61,32.84,9.68,10.49,1312,1,0
"2024-07-30 10:45:00",441,12.18,28.07,-3.229,27.69,33.15,9.75,10.57,1315,1,0
"2024-07-30 10:50:00",442,12.18,28.04,-3.243,27.45,31.78,9.93,7.151,1318,1,0
"2024-07-30 10:55:00",443,12.18,28.01,-3.229,27.3,31.85,10.22,7.152,1321,1,0
"2024-07-30 11:00:00",444,12.18,28.01,-3.174,27.39,32.63,10.68,9.47,1324,1,0
"2024-07-30 11:05:00",445,12.18,27.98,-3.193,27.27,32.19,11.12,9.57,1327,1,0
"2024-07-30 11:10:00",446,12.18,27.98,-3.147,27.69,32.5,11.93,10.27,1330,1,0
"2024-07-30 11:15:00",447,12.18,27.98,-3.211,27.48,32.56,12.46,10.25,1333,1,0
"2024-07-30 11:20:00",448,12.18,27.98,-3.216,27.31,32.97,13.13,10.49,1337,1,0
"2024-07-30 11:25:00",449,12.18,27.98,0.686,27.59,31.98,13.57,9.53,1340,1,0
"2024-07-30 11:30:00",450,12.18,27.98,0.552,27.36,31.78,13.01,7.152,1343,1,0
"2024-07-30 11:35:00",451,12.18,28.01,0.557,27.58,32.63,11.39,9.86,1346,1,0
"2024-07-30 11:40:00",452,12.18,28.07,-3.211,27.29,32.26,9.99,7.489,1349,1,0
"2024-07-30 11:45:00",453,12.18,28.1,-3.22,27.53,33.52,10.49,11.07,1352,1,0
"2024-07-30 11:50:00",454,12.18,28.17,-3.216,27.73,33.18,12,10.98,1355,1,0
"2024-07-30 11:55:00",455,12.18,28.27,-3.202,27.89,31.81,12.22,9.87,1358,1,0
"2024-07-30 12:00:00",456,12.18,28.4,0.596,28.07,31.98,13.2,9.24,1362,1,0
"2024-07-30 12:05:00",457,12.18,28.53,-3.21,28.33,32.19,9.87,8.02,1365,1,0
"2024-07-30 12:10:00",458,12.18,28.66,-3.257,28.29,33.28,10.09,11.23,1368,1,0
"2024-07-30 12:15:00",459,12.18,28.82,-3.229,28.95,31.67,11.3,10.84,1371,1,0
"2024-07-30 12:20:00",460,12.18,29.02,-3.216,29.06,30.37,12.52,10,1374,1,0
"2024-07-30 12:25:00",461,12.18,29.22,0.617,29.08,30.07,13.81,7.997,1378,1,0
"2024-07-30 12:30:00",462,12.18,29.45,0.517,29.36,29.86,13.13,10.31,1381,1,0
"2024-07-30 12:35:00",463,12.18,29.75,0.454,29.39,29.72,10.62,8.09,1384,1,0
"2024-07-30 12:40:00",464,12.18,30.02,-3.272,29.85,29.04,10.28,9.57,1387,1,0
"2024-07-30 12:45:00",465,12.18,30.33,-3.234,30.63,28.87,12.56,11.18,1390,1,0
"2024-07-30 12:50:00",466,12.18,30.67,0.64,30.68,29.55,13.91,11.74,1394,1,0
"2024-07-30 12:55:00",467,12.18,31.02,0.474,30.96,28.39,11.44,11.07,1397,1,0
"2024-07-30 13:00:00",468,12.18,31.33,-3.211,31.35,27.36,11.07,10.34,1400,1,0
"2024-07-30 13:05:00",469,12.18,31.65,-3.225,31.77,26.75,12.62,9.45,1403,1,0
"2024-07-30 13:10:00",470,12.18,31.97,0.585,31.86,26.71,13.91,10.99,1407,1,0
"2024-07-30 13:15:00",471,12.18,32.26,0.444,32.2,26.81,13.28,11.22,1410,1,0
"2024-07-30 13:20:00",472,12.19,32.55,0.425,32.41,26.74,11.2,11.38,1413,1,0
"2024-07-30 13:25:00",473,12.19,32.84,-3.271,32.68,27.33,9.95,11.85,1416,1,0
"2024-07-30 13:30:00",474,12.19,33.14,-3.28,31.98,25.34,10.9,9.42,1419,1,0
"2024-07-30 13:35:00",475,12.19,33.43,-3.216,32.23,24.93,12.91,10.24,1422,1,0
"2024-07-30 13:40:00",476,12.19,33.73,0.596,32.84,24.93,13.84,11.1,1426,1,0
"2024-07-30 13:45:00",477,12.19,34.04,0.523,33.41,24.42,14.26,10.33,1429,1,0
"2024-07-30 13:50:00",478,12.19,34.31,0.522,33.62,24.25,13.95,9.53,1432,1,0
"2024-07-30 13:55:00",479,12.18,34.61,0.457,33.8,24.62,12.74,11.11,1435,1,0
"2024-07-30 14:00:00",480,12.19,34.88,0.432,34.15,24.86,12.68,11.65,1438,1,0
"2024-07-30 14:05:00",481,12.19,35.16,0.378,34.38,23.63,12.79,10.52,1441,1,0
"2024-07-30 14:10:00",482,12.19,35.44,-3.279,34.47,23.18,10.11,10.63,1444,1,0
"2024-07-30 14:15:00",483,12.19,35.71,-3.252,34.58,22.57,10.68,10.14,1447,1,0
"2024-07-30 14:20:00",484,12.19,35.96,-3.215,34.7,22.05,12.94,9.91,1450,1,0
"2024-07-30 14:25:00",485,12.19,36.2,0.417,34.84,21.85,14.08,9.93,1454,1,0
"2024-07-30 14:30:00",486,12.19,36.4,0.383,34.85,22.16,13.48,9.94,1457,1,0
"2024-07-30 14:35:00",487,12.19,36.61,0.37,34.87,22.05,12.21,10.01,1460,1,0
"2024-07-30 14:40:00",488,12.19,36.73,0.329,34.88,21.71,10.8,10.12,1463,1,0
"2024-07-30 14:45:00",489,12.19,36.81,-3.256,34.66,21.64,10.48,10.07,1466,1,0
"2024-07-30 14:50:00",490,12.19,36.98,-3.302,34.83,21.33,12.16,9.12,1469,1,0
"2024-07-30 14:55:00",491,12.19,37.14,-3.279,34.89,20.96,12.69,9,1472,1,0
"2024-07-30 15:00:00",492,12.19,37.35,-3.256,35.44,20.65,12.6,10.21,1475,1,0
"2024-07-30 15:05:00",493,12.19,37.57,-3.256,35.89,20.48,12.83,10.2,1478,1,0
"2024-07-30 15:10:00",494,12.19,37.82,-3.196,36.33,20.07,12.97,9.81,1481,1,0
"2024-07-30 15:15:00",495,12.19,38.03,-3.284,36.6,19.83,13.58,10.13,1485,1,0
"2024-07-30 15:20:00",496,12.19,38.21,-3.238,36.81,19.35,13.41,9.91,1488,1,0
"2024-07-30 15:25:00",497,12.19,38.42,-3.343,37,19.32,13.08,9.99,1491,1,0
"2024-07-30 15:30:00",498,12.19,38.6,-3.297,37.14,18.97,12.19,9.51,1493,1,0
"2024-07-30 15:35:00",499,12.19,38.68,-3.238,37.14,19.21,12.2,10.02,1496,1,0
"2024-07-30 15:40:00",500,12.19,38.82,-3.311,37.36,19.32,10.54,10.3,1499,1,0
"2024-07-30 15:45:00",501,12.19,38.99,-3.284,37.42,18.63,11.18,9.48,1502,1,0
"2024-07-30 15:50:00",502,12.19,39.08,-3.265,37.39,18.36,13.03,9.29,1506,1,0
"2024-07-30 15:55:00",503,12.19,39.22,0.382,37.45,18.29,14.28,9.37,1509,1,0
"2024-07-30 16:00:00",504,12.19,39.35,0.31,37.57,18.43,13.54,9.51,1512,1,0
"2024-07-30 16:05:00",505,12.19,39.44,0.303,37.63,18.43,13.81,9.54,1515,1,0
"2024-07-30 16:10:00",506,12.19,39.57,0.335,37.66,18.46,13.42,10.06,1518,1,0
"2024-07-30 16:15:00",507,12.19,39.71,0.383,37.72,17.88,12.67,9.91,1521,1,0
"2024-07-30 16:20:00",508,12.19,39.85,"NAN",37.85,18.49,11.94,9.2,1524,1,0
"2024-07-30 16:25:00",509,12.19,39.94,"NAN",37.86,18.08,11.86,9.53,1527,1,0
"2024-07-30 16:30:00",510,12.19,40.07,0.313,38.07,17.64,11.88,9.32,1530,1,0
"2024-07-30 16:35:00",511,12.19,40.12,0.285,37.96,17.5,11.82,9.31,1533,1,0
"2024-07-30 16:40:00",512,12.19,40.26,0.173,37.94,17.84,11.8,9.02,1536,1,0
"2024-07-30 16:45:00",513,12.19,40.4,0.224,38,17.4,11.97,9.31,1539,1,0
"2024-07-30 16:50:00",514,12.19,40.54,"NAN",38.12,17.71,12.17,9.49,1542,1,0
"2024-07-30 16:55:00",515,12.19,40.67,0.277,38.38,17.43,13.24,9.34,1545,1,0
"2024-07-30 17:00:00",516,12.19,40.72,"NAN",38.53,17.06,13.34,9.21,1548,1,0
"2024-07-30 17:05:00",517,12.19,40.77,0.303,38.51,16.82,13.64,9.02,1551,1,0
"2024-07-30 17:10:00",518,12.19,40.82,0.231,38.62,16.82,14.12,9.02,1554,1,0
"2024-07-30 17:15:00",519,12.19,40.91,0.277,38.67,16.58,14.57,8.84,1557,1,0
"2024-07-30 17:20:00",520,12.19,41,-3.279,38.7,16.48,13.25,8.06,1560,1,0
"2024-07-30 17:25:00",521,12.19,41,-3.261,38.79,16.24,12.5,8.61,1562,1,0
"2024-07-30 17:30:00",522,12.19,40.91,-3.279,38.54,16.44,12.52,7.87,1565,1,0
"2024-07-30 17:35:00",523,12.19,40.91,-3.238,38.53,16.41,12.63,8.68,1568,1,0
"2024-07-30 17:40:00",524,12.19,40.91,-3.263,38.43,16.58,11.79,7.989,1571,1,0
"2024-07-30 17:45:00",525,12.19,41,-3.334,38.75,16.44,10.68,8.79,1574,1,0
"2024-07-30 17:50:00",526,12.19,41.1,0.264,38.63,16.41,10.75,8.84,1577,1,0
"2024-07-30 17:55:00",527,12.19,41.19,0.21,38.67,16.44,11.92,8.98,1580,1,0
"2024-07-30 18:00:00",528,12.19,41.29,0.233,38.89,16.37,13.27,9.11,1583,1,0
"2024-07-30 18:05:00",529,12.19,41.43,0.262,39.06,15.62,14.8,8.55,1586,1,0
"2024-07-30 18:10:00",530,12.19,41.52,-3.284,39.2,15.45,11.35,8.44,1588,1,0
"2024-07-30 18:15:00",531,12.2,41.57,0.227,39.1,15.93,11.36,8.13,1591,1,0
"2024-07-30 18:20:00",532,12.19,41.57,"NAN",39.34,15.58,13.15,8.67,1594,1,0
"2024-07-30 18:25:00",533,12.19,41.62,0.299,39.2,14.87,14.66,8.46,1597,1,0
"2024-07-30 18:30:00",534,12.19,41.62,-3.27,39.51,15.35,13.56,8.45,1600,1,0
"2024-07-30 18:35:00",535,12.19,41.67,-3.293,39.39,15.24,11.01,8.37,1602,1,0
"2024-07-30 18:40:00",536,12.19,41.72,0.185,39.36,15.52,11.72,8.63,1605,1,0
"2024-07-30 18:45:00",537,12.19,41.77,0.18,39.57,15.58,13.66,7.917,1608,1,0
"2024-07-30 18:50:00",538,12.19,41.77,0.343,39.33,16.44,14.12,10.22,1611,1,0
"2024-07-30 18:55:00",539,12.19,41.72,-3.311,39.78,15.55,11.24,7.075,1613,1,0
"2024-07-30 19:00:00",540,12.19,41.62,"NAN",39.66,16.23,11.03,9.95,1616,1,0
"2024-07-30 19:05:00",541,12.19,41.62,0.246,39.38,15.79,13.36,9.33,1619,1,0
